MMSI;VesselName;IMO;CallSign;VesselType;Status;Length;Width;Draft;Cargo;TransceiverClass;BaseDateTime
338245358;MACK N CHEEZ;IMO0000000;MACK;30.0;;8.0;0.0;;;B;07/12/2023 22:56
338245712;GETAWAY;IMO0000000;<Unknown>;37.0;;13.0;4.0;;;B;28/12/2023 18:05
338245778;FOOTLOOSE II;<Unknown>;<Unknown>;37.0;15.0;15.0;4.0;0.0;37.0;A;02/12/2023 23:40
338245805;LIBERTY BELLE;IMO0000000;<Unknown>;37.0;;20.0;8.0;;;B;08/12/2023 17:54
338245918;SCARLET FIRE;IMO0000000;<Unknown>;36.0;;13.0;4.0;;;B;08/12/2023 18:31
338246049;MAGGIE MAE;IMO0000000;<Unknown>;37.0;;12.0;5.0;;;B;01/12/2023 00:04
338246081;VICKIE LYNN;IMO0000000;<Unknown>;37.0;;9.0;4.0;;;B;01/12/2023 00:05
338246394;NOAH GENDA;IMO0000000;<Unknown>;37.0;;11.0;3.0;;;B;30/12/2023 19:01
338246396;AYDA;IMO0000000;<Unknown>;36.0;;12.0;4.0;;;B;03/12/2023 18:53
338246514;ITT'S LEGIT;IMO0000000;<Unknown>;37.0;;18.0;4.0;;;B;06/12/2023 19:00
338246548;SANDRA ANNE;IMO0000000;<Unknown>;30.0;;15.0;6.0;;;B;07/12/2023 14:40
338246879;TANGAROA;IMO0000000;<Unknown>;37.0;;10.0;3.0;;;B;05/12/2023 22:06
338246966;PLAN B;IMO0000000;PLAN B;37.0;;18.0;6.0;;;B;01/12/2023 00:00
338247084;PB KUKII POINT;<Unknown>;<Unknown>;50.0;0.0;10.0;4.0;0.0;50.0;A;03/12/2023 02:17
338247146;FLIP FLOP;IMO0000000;<Unknown>;37.0;;20.0;6.0;;;B;01/12/2023 16:40
338247363;BALLYHOO;IMO0000000;<Unknown>;37.0;;24.0;7.0;;;B;01/12/2023 00:00
338247416;FISHBOX 2;IMO0000000;<Unknown>;37.0;;13.0;5.0;;;B;16/12/2023 19:24
338247438;SEAWEED;IMO0000000;<Unknown>;37.0;;13.0;6.0;;;B;03/12/2023 10:20
338247491;SANTO;IMO0000000;<Unknown>;37.0;;16.0;5.0;;;B;01/12/2023 01:41
338247504;M/V CONTRABAND;IMO0000000;<Unknown>;37.0;;32.0;8.0;;;B;01/12/2023 06:56
338247628;SHERYL LEE;IMO0000000;<Unknown>;37.0;;18.0;6.0;;;B;07/12/2023 04:48
338247653;ON THE EDGE;IMO0000000;<Unknown>;37.0;;22.0;6.0;;;B;01/12/2023 00:12
338247727;WINE DOWN TIME;IMO0000000;<Unknown>;36.0;;14.0;5.0;;;B;04/12/2023 16:25
338247729;SEQUEL;IMO0000000;<Unknown>;37.0;;15.0;3.0;;;B;01/12/2023 00:06
338247744;338247744;IMO0000000;XXXXXXX;37.0;;10.0;3.0;;;B;08/12/2023 13:14
338247747;MS. MARGARET;IMO0000000;<Unknown>;37.0;;9.0;4.0;;;B;02/12/2023 14:50
338247765;CHASSEUR;IMO0000000;<Unknown>;37.0;;11.0;4.0;;;B;01/12/2023 15:26
338247775;ENDURANCE;<Unknown>;<Unknown>;70.0;0.0;11.0;4.0;1.5;70.0;A;04/12/2023 14:32
338247851;GO TIME;IMO0000000;<Unknown>;30.0;;10.0;4.0;;;B;01/12/2023 00:00
338247897;MAVERICK;IMO0000000;<Unknown>;37.0;;20.0;6.0;;;B;27/12/2023 06:50
338247984;KEEPIN' IT REEL;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;01/12/2023 00:00
338248055;COASTAL PRIDE;IMO0000000;<Unknown>;34.0;;20.0;6.0;;;B;01/12/2023 00:00
338248059;PANTHER;IMO0000000;<Unknown>;37.0;;16.0;5.0;;;B;22/12/2023 15:13
338248238;DOUBLE UPPERS;IMO0000000;<Unknown>;30.0;;10.0;4.0;;;B;31/12/2023 15:06
338248259;MADELINE;IMO0000000;<Unknown>;37.0;;12.0;4.0;;;B;14/12/2023 16:50
338248271;ANTARES;IMO0000000;<Unknown>;34.0;;12.0;4.0;;;B;01/12/2023 00:13
338248272;REGULUS;IMO0000000;<Unknown>;34.0;;12.0;4.0;;;B;28/12/2023 00:46
338248275;SCOUT;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;03/12/2023 19:51
338248304;SCOUTABOUT;IMO0000000;<Unknown>;37.0;;13.0;4.0;;;B;01/12/2023 00:05
338248398;BUCKAROO;IMO0000000;<Unknown>;37.0;;16.0;6.0;;;B;03/12/2023 18:27
338248406;NOAHGENDA;IMO0000000;<Unknown>;37.0;;16.0;5.0;;;B;27/12/2023 13:58
338248437;JULIE ANN III;IMO0000000;<Unknown>;30.0;;44.0;18.0;;;B;02/12/2023 09:10
338248532;EXIT STATEGEY;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;01/12/2023 13:02
338248555;TR01;<Unknown>;<Unknown>;0.0;15.0;9.0;2.0;0.0;0.0;A;01/12/2023 16:05
338248574;MRYC BBYRA;IMO0000000;<Unknown>;37.0;;6.0;2.0;;;B;03/12/2023 16:51
338248598;SAYC - BBYRA;IMO0000000;<Unknown>;37.0;;6.0;2.0;;;B;08/12/2023 14:44
338248599;TRYC BBYRA;IMO0000000;<Unknown>;37.0;;6.0;2.0;;;B;01/12/2023 01:23
338248647;CAPTIVATOR;IMO0000000;WDH7345;37.0;;33.0;6.0;;;B;01/12/2023 00:48
338248733;FULL SERVICE;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;03/12/2023 18:57
338248795;CLASSY LADY;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;02/12/2023 12:26
338248858;S/F SMOKIN BILLZ;IMO0000000;<Unknown>;30.0;;16.0;4.0;;;B;01/12/2023 18:09
338248921;EASY STREET;IMO0000000;<Unknown>;37.0;;15.0;5.0;;;B;01/12/2023 00:08
338249000;M.A.R.S. FREEDOM;IMO9418511;WDK9465;70.0;5.0;72.0;15.0;3.1;70.0;A;15/12/2023 16:55
338249095;SEA MONSTER;IMO0000000;<Unknown>;30.0;;13.0;5.0;;;B;01/12/2023 00:00
338249098;ESPRESSO;IMO0000000;<Unknown>;37.0;;13.0;4.0;;;B;23/12/2023 22:22
338249327;CATHERINE E;IMO0000000;<Unknown>;34.0;15.0;12.0;4.0;0.0;37.0;A;01/12/2023 00:00
338249329;BOOKIN;IMO0000000;<Unknown>;37.0;;14.0;3.0;;;B;01/12/2023 00:04
338249375;PAPA FRENCH;IMO0000000;<Unknown>;36.0;;15.0;5.0;;;B;30/12/2023 15:56
338249378;BRASS MONKEY;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;17/12/2023 17:56
338249391;JET LAG;IMO0000000;<Unknown>;30.0;;0.0;0.0;;;B;13/12/2023 21:25
338249404;CAMEO;IMO0000000;<Unknown>;36.0;;16.0;8.0;;;B;09/12/2023 17:31
338249423;JUSTIFIED;IMO0000000;<Unknown>;30.0;;0.0;0.0;;;B;01/12/2023 21:31
338249554;SEA BORN;IMO0000000;<Unknown>;37.0;;40.0;13.0;;;B;26/12/2023 17:45
338249576;DREAM WEAVER;IMO0000000;<Unknown>;36.0;;12.0;4.0;;;B;03/12/2023 21:43
338249636;IV PLAY;IMO0000000;<Unknown>;37.0;;15.0;8.0;;;B;19/12/2023 19:48
338249719;JUST LOOKING;IMO0000000;<Unknown>;37.0;;22.0;6.0;;;B;01/12/2023 00:00
338249778;THE LAUREN II;IMO0000000;<Unknown>;36.0;;0.0;0.0;;;B;30/12/2023 10:25
338249852;MARINE 2;IMO0000000;BCOPD2;55.0;;8.0;6.0;;;B;01/12/2023 21:28
338249874;GRAY MAKO;IMO0000000;<Unknown>;30.0;;14.0;5.0;;;B;01/12/2023 19:53
338249908;RESCUE BOAT 5;IMO0000000;<Unknown>;51.0;;9.0;3.0;;;B;01/12/2023 19:52
338249935;ARGO-KNOT;IMO0000000;<Unknown>;37.0;;9.0;4.0;;;B;12/12/2023 14:28
338249969;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;14/12/2023 16:35
338249994;DAYSTAR;IMO0000000;<Unknown>;37.0;;16.0;4.0;;;B;19/12/2023 14:13
338250000;ALASKA WARRIOR;IMO7716816;WAY2496;30.0;7.0;59.0;12.0;4.0;30.0;A;01/12/2023 00:00
338250001;ABOUT TIME;IMO0000000;<Unknown>;37.0;;16.0;5.0;;;B;01/12/2023 00:00
338250014;MIDNIGHT MOON;IMO0000000;KVH407;37.0;;26.0;7.0;;;B;07/12/2023 17:19
338250016;MYSTIC;IMO0000000;<Unknown>;36.0;;15.0;5.0;;;B;08/12/2023 21:14
338250033;SHASTA QUEEN;<Unknown>;WTX5188;99.0;15.0;28.0;0.0;0.0;99.0;A;02/12/2023 14:00
338250143;FORTUNA;IMO0000000;<Unknown>;36.0;;12.0;4.0;;;B;01/12/2023 20:11
338250173;BOAT 15;IMO0000000;<Unknown>;51.0;;11.0;2.0;;;B;05/12/2023 19:35
338250252;EDGEWATER MARINE 1;<Unknown>;<Unknown>;51.0;11.0;6.0;1.0;0.0;51.0;A;05/12/2023 15:56
338250356;BUENA VIDA;IMO0000000;<Unknown>;37.0;;19.0;6.0;;;B;09/12/2023 23:43
338250359;SUPER STRIKE;IMO0000000;SUPER;30.0;;10.0;2.0;;;B;04/12/2023 20:48
338250441;WANDA JUNE;IMO0000000;<Unknown>;37.0;;6.0;2.0;;;B;05/12/2023 19:08
338250543;PARTNERSHIP;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;04/12/2023 22:19
338250623;MER SOLEIL;IMO0000000;<Unknown>;36.0;;15.0;5.0;;;B;03/12/2023 16:33
338250674;TIMSHEL;IMO0000000;<Unknown>;37.0;;13.0;5.0;;;B;10/12/2023 00:01
338250729;SEA TOW YELLOW CAT;IMO0000000;<Unknown>;51.0;;8.0;4.0;;;B;02/12/2023 13:46
338250863;R/V SATFISH;IMO0000000;SATFISH;37.0;;10.0;5.0;;;B;20/12/2023 18:24
338251052;CHARLOTTE LEE;<Unknown>;<Unknown>;52.0;5.0;8.0;3.0;0.9;52.0;A;01/12/2023 12:25
338251128;ARRR N ARRR;IMO0000000;<Unknown>;37.0;;16.0;4.0;;;B;14/12/2023 21:46
338251224;GO AROUND;IMO0000000;<Unknown>;36.0;;12.0;4.0;;;B;01/12/2023 00:05
338251308;BIG DADDY GIRLFRIEND;IMO0000000;<Unknown>;37.0;;12.0;4.0;;;B;09/12/2023 04:27
338251418;DOVKIE;IMO0000000;<Unknown>;52.0;;21.0;7.0;;;B;01/12/2023 14:36
338251427;DEEP PLAYA;IMO0000000;<Unknown>;37.0;;28.0;9.0;;;B;06/12/2023 14:52
338251428;GRACEFUL;IMO0000000;<Unknown>;37.0;;15.0;5.0;;;B;09/12/2023 13:28
338251533;CAPTAIN MORGAN;IMO0000000;<Unknown>;37.0;;13.0;4.0;;;B;01/12/2023 00:00
338251541;KARILLIAN & COMPANY;IMO0000000;<Unknown>;37.0;;28.0;7.0;;;B;27/12/2023 11:48
338251719;THE OFFICE;IMO0000000;<Unknown>;37.0;;10.0;3.0;;;B;24/12/2023 19:28
338251797;11:11;IMO0000000;<Unknown>;37.0;;15.0;5.0;;;B;02/12/2023 19:39
338251852;TIMELESS;IMO0000000;<Unknown>;37.0;;10.0;3.0;;;B;03/12/2023 09:26
338251901;PERSISTENCE;IMO0000000;<Unknown>;37.0;;8.0;3.0;;;B;15/12/2023 21:52
338252175;LUCKY 13;IMO0000000;<Unknown>;37.0;;11.0;4.0;;;B;01/12/2023 00:04
338252258;REEF JESTER;IMO0000000;<Unknown>;37.0;;10.0;4.0;;;B;02/12/2023 15:31
338252307;EMI WREN;IMO0000000;<Unknown>;36.0;;8.0;3.0;;;B;04/12/2023 20:59
338252337;SOBEN;IMO0000000;<Unknown>;36.0;;10.0;6.0;;;B;20/12/2023 01:32
338252374;NO FINS;IMO0000000;<Unknown>;36.0;;10.0;4.0;;;B;08/12/2023 01:08
338252549;MV BRIGHT HOUR;IMO0000000;<Unknown>;37.0;;11.0;4.0;;;B;18/12/2023 21:28
338252658;DOUBLE ESPRESSO;IMO0000000;<Unknown>;36.0;;11.0;4.0;;;B;25/12/2023 05:17
338252662;RHINO 5;IMO0000000;<Unknown>;37.0;;18.0;4.0;;;B;02/12/2023 16:32
338252759;KINDRED SPIRIT;IMO0000000;<Unknown>;37.0;;10.0;3.0;;;B;14/12/2023 18:42
338252832;JENNY CLARK;IMO0000000;<Unknown>;37.0;;17.0;4.0;;;B;01/12/2023 00:00
338252838;TOYON;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 00:03
338252851;GET NUTS;IMO0000000;<Unknown>;37.0;;13.0;5.0;;;B;01/12/2023 00:12
338252856;ENDEAVOR;<Unknown>;<Unknown>;37.0;;;;;;B;15/12/2023 00:04
338252922;NICHALSA III;<Unknown>;<Unknown>;37.0;;;;;;B;04/12/2023 00:19
338253000;RMS TRITON;<Unknown>;WDG5261;60.0;5.0;30.0;7.0;;60.0;A;01/12/2023 00:00
338253006;M/Y BROWN EYED GIRL;IMO0000000;<Unknown>;37.0;;11.0;4.0;;;B;02/12/2023 16:41
338253207;EXERGY;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;17/12/2023 17:18
338253257;CEST BON;IMO0000000;<Unknown>;37.0;;12.0;5.0;;;B;01/12/2023 22:46
338253325;BOB & NAN;<Unknown>;<Unknown>;37.0;;;;;;B;11/12/2023 09:27
338253346;UNFORGETTABLE;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 00:05
338253355;SEA HORSE;IMO0000000;<Unknown>;37.0;;10.0;4.0;;;B;09/12/2023 16:36
338253394;IPPS AHOY III;IMO0000000;<Unknown>;37.0;;10.0;4.0;;;B;06/12/2023 17:47
338253406;UNLEASHED;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;10/12/2023 16:49
338253447;GIMME TIME II;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 00:40
338253477;FESTINA LENTE;IMO0000000;<Unknown>;36.0;;13.0;4.0;;;B;10/12/2023 20:38
338253526;ARGO;IMO0000000;ARGO;37.0;;15.0;4.0;;;B;30/12/2023 00:53
338253674;COMPASS ROSE;IMO0000000;<Unknown>;37.0;;12.0;4.0;;;B;01/12/2023 00:04
338253709;ADVENTUROUS;<Unknown>;<Unknown>;37.0;0.0;16.0;4.0;;;A;27/12/2023 16:49
338253758;KALEI II;IMO0000000;<Unknown>;36.0;;14.0;3.0;;;B;04/12/2023 17:11
338253868;BATSHIT CRAZY;IMO0000000;<Unknown>;30.0;;13.0;6.0;;;B;01/12/2023 20:27
338253955;WIMBI;IMO0000000;<Unknown>;37.0;;40.0;22.0;;;B;27/12/2023 18:57
338254045;CUCHULAINN;IMO0000000;<Unknown>;36.0;;10.0;4.0;;;B;28/12/2023 19:32
338254061;MY PLEASURE;IMO0000000;<Unknown>;37.0;;12.0;4.0;;;B;01/12/2023 17:41
338254084;OTTER;IMO0000000;<Unknown>;37.0;;9.0;4.0;;;B;01/12/2023 00:04
338254198;FLYING DUTCHMAN;IMO0000000;<Unknown>;37.0;;11.0;8.0;;;B;28/12/2023 19:02
338254222;NIGHT SKY;IMO0000000;<Unknown>;36.0;;14.0;4.0;;;B;01/12/2023 00:04
338254261;CHUBBY HUBBY;<Unknown>;<Unknown>;37.0;;;;;;B;04/12/2023 13:11
338254272;PAIR OF JACKS;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 00:00
338254365;REGALO;IMO0000000;<Unknown>;36.0;;17.0;6.0;;;B;22/12/2023 19:45
338254368;INTEGRITY;IMO0000000;<Unknown>;30.0;;14.0;5.0;;;B;01/12/2023 00:00
338254386;SNOWKAT;<Unknown>;<Unknown>;;;;;;;B;01/12/2023 00:00
338254424;THE OFFICE;IMO0000000;<Unknown>;36.0;;13.0;4.0;;;B;15/12/2023 15:34
338254489;ARSENAL;IMO0000000;<Unknown>;36.0;;12.0;0.0;;;B;02/12/2023 18:11
338254553;MOONSHINE;IMO0000000;<Unknown>;37.0;;13.0;4.0;;;B;09/12/2023 17:52
338254622;SEAHOME;<Unknown>;<Unknown>;37.0;;;;;;B;12/12/2023 22:44
338254678;SAILEBRATE;<Unknown>;<Unknown>;37.0;;;;;;B;03/12/2023 18:56
338254824;PROTETTORE;IMO0000000;<Unknown>;30.0;;11.0;6.0;;;B;01/12/2023 00:05
338254872;GRAYCIOUS!;IMO0000000;<Unknown>;37.0;;15.0;10.0;;;B;04/12/2023 11:06
338254899;ALLIANCE;IMO0000000;<Unknown>;59.0;;9.0;3.0;;;B;01/12/2023 14:23
338254905;NANCY J;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;17/12/2023 21:07
338254933;MAK ATTACK;IMO0000000;<Unknown>;37.0;;19.0;6.0;;;B;01/12/2023 00:05
338255000;KELLY CANDIES;IMO9231353;WCZ9581;31.0;0.0;44.0;15.0;4.9;52.0;A;01/12/2023 00:00
338255920;<Unknown>;<Unknown>;<Unknown>;;0.0;;;;;A;04/12/2023 03:56
338257000;BROOKS MCCALL;IMO8964367;WCZ7811;90.0;5.0;48.0;12.0;3.0;0.0;A;01/12/2023 00:05
338263000;HARVEY SUB-SEA;IMO9704685;WHSE;90.0;3.0;99.0;;;9.0;A;02/12/2023 08:18
338265000;CYNDERELLA;<Unknown>;WDK3472;37.0;5.0;28.0;6.0;1.8;37.0;A;05/12/2023 23:15
338269000;SCUBA DOO;IMO0000000;WDM2631;36.0;;15.0;8.0;;;B;08/12/2023 12:48
338273000;SLNC YORK;IMO9538907;WNCG;70.0;0.0;142.0;23.0;5.9;70.0;A;25/12/2023 12:48
338281000;GEMI;IMO9704283;WDH6311;90.0;0.0;91.0;18.0;5.9;70.0;A;01/12/2023 00:00
338287000;SCANDIA;<Unknown>;WSP4876;30.0;;17.0;5.0;;;B;01/12/2023 01:05
338288816;NICHE TOO;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;07/12/2023 16:36
338293000;OCEAN EVOLUTION;IMO9733167;WDJ5527;70.0;5.0;108.0;22.0;7.0;70.0;A;01/12/2023 00:05
338295000;SEALAND PRIDE;IMO8212661;WDB9444;70.0;5.0;248.0;32.0;;52.0;A;01/12/2023 00:05
338297000;SEACOR CHIEF;IMO9724300;WDH8039;90.0;0.0;61.0;14.0;;39.0;A;01/12/2023 03:37
338299000;CONSTITUTION;<Unknown>;WDH5813;60.0;0.0;22.0;6.0;;60.0;A;04/12/2023 19:20
338300000;MEREDITH ASHTON;IMO8951487;WDG4288;31.0;0.0;20.0;7.0;;31.0;A;01/12/2023 00:07
338300061;ELOQUENCE;<Unknown>;<Unknown>;36.0;;;;;;B;01/12/2023 00:00
338300101;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;05/12/2023 00:33
338300102;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;05/12/2023 00:52
338300103;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;05/12/2023 00:57
338300104;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;05/12/2023 01:40
338300106;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;05/12/2023 01:40
338300109;LUNASEA;IMO0000000;WBV7069;36.0;;9.0;4.0;;;B;09/12/2023 01:13
338300111;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;04/12/2023 23:43
338300112;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;08/12/2023 13:11
338300116;HOPE;IMO0000000;<Unknown>;36.0;;11.0;4.0;;;B;29/12/2023 17:54
338300157;LEGACY;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 02:44
338300215;T/T ILTB;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;09/12/2023 19:28
338300267;DOCK BLOCK;IMO0000000;DBLOCK;37.0;;10.0;6.0;;;B;09/12/2023 19:57
338300364;LUCKY CHARM;IMO0000000;<Unknown>;37.0;;8.0;3.0;;;B;25/12/2023 18:32
338300427;SMACDOWN;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;05/12/2023 14:09
338300496;PERFECT MATCH;IMO0000000;<Unknown>;37.0;;18.0;5.0;;;B;01/12/2023 00:02
338300574;PACIFIC REWARD;IMO0000000;<Unknown>;37.0;;16.0;6.0;;;B;16/12/2023 18:12
338300637;DOCTOR'S ORDERS;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 00:05
338300647;BLUE CUP;<Unknown>;<Unknown>;37.0;0.0;17.0;6.0;1.8;37.0;A;01/12/2023 12:10
338300701;PRIMA;<Unknown>;<Unknown>;;;;;;;B;03/12/2023 15:41
338300738;SEARCHER;IMO0000000;<Unknown>;37.0;;10.0;8.0;;;B;13/12/2023 14:24
338300793;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;09/12/2023 11:30
338300798;SEA CELIA;IMO0000000;<Unknown>;37.0;;10.0;4.0;;;B;02/12/2023 18:38
338300891;SECOND THOUGHTS;IMO0000000;<Unknown>;37.0;;24.0;6.0;;;B;01/12/2023 00:04
338300892;ECHOES;IMO0000000;<Unknown>;37.0;;23.0;6.0;;;B;12/12/2023 13:19
338300908;AT EASE;IMO0000000;<Unknown>;37.0;;13.0;4.0;;;B;10/12/2023 21:34
338300989;NO DEADLINES;<Unknown>;<Unknown>;;;;;;;B;01/12/2023 00:03
338300994;THE J'S SEA;<Unknown>;<Unknown>;37.0;;;;;;B;14/12/2023 01:29
338301066;EZRA;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;02/12/2023 18:24
338301189;VICKY LYNN;<Unknown>;<Unknown>;;;;;;;B;01/12/2023 06:24
338301208;HOTEL CATALINA;IMO0000000;<Unknown>;36.0;;11.0;4.0;;;B;01/12/2023 23:13
338301261;MARY LEAH;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;05/12/2023 06:05
338301303;AULABOARD;IMO0000000;<Unknown>;37.0;;11.0;4.0;;;B;03/12/2023 21:59
338301304;CANYON HUNTER;IMO0000000;CAN HUN;37.0;;9.0;3.0;;;B;01/12/2023 12:02
338301337;GLORIA CHRISTINE;<Unknown>;<Unknown>;37.0;;;;;;B;20/12/2023 16:19
338301366;CARRIED AWAY;IMO0000000;<Unknown>;36.0;;14.0;4.0;;;B;04/12/2023 02:02
338301392;LIBERTY;<Unknown>;<Unknown>;37.0;;;;;;B;24/12/2023 18:54
338301394;MANDALAY II;IMO0000000;<Unknown>;37.0;;18.0;5.0;;;B;01/12/2023 00:04
338301475;SUNSEEKER;<Unknown>;<Unknown>;;;;;;;B;01/12/2023 22:10
338301498;BARE FOOTIN';IMO0000000;<Unknown>;37.0;;11.0;4.0;;;B;01/12/2023 00:08
338301504;GOOD STUF;IMO0000000;KUF253;37.0;;14.0;6.0;0.0;37.0;B;01/12/2023 00:00
338301617;MANITOU;<Unknown>;<Unknown>;;;;;;;B;30/12/2023 00:39
338301642;TIDE THE KNOT;IMO0000000;<Unknown>;37.0;;15.0;5.0;;;B;01/12/2023 00:05
338301705;RESTLESS NATIVE;<Unknown>;<Unknown>;;;;;;;B;12/12/2023 17:34
338301734;KOKOMO: 2;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 00:05
338301735;ARIES;IMO0000000;<Unknown>;37.0;;9.0;2.0;;;B;03/12/2023 18:45
338301765;CHATTERBOX;IMO0000000;<Unknown>;36.0;;11.0;3.0;;;B;17/12/2023 21:34
338301873;ZOOM;<Unknown>;<Unknown>;37.0;;;;;;B;28/12/2023 19:34
338301954;TORTUGA;<Unknown>;<Unknown>;;;;;;;B;18/12/2023 21:37
338301955;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;01/12/2023 00:00
338301998;HAILEY ADYSON;IMO0000000;<Unknown>;37.0;;12.0;0.0;;;B;02/12/2023 15:23
338301999;NECESSARY EXPENSE;IMO0000000;<Unknown>;37.0;;15.0;5.0;;;B;04/12/2023 22:46
338302000;MAGNOLIA STATE;IMO9697997;KGNQ;80.0;5.0;186.0;;;80.0;A;01/12/2023 00:05
338302002;VMP01;<Unknown>;<Unknown>;55.0;15.0;0.0;0.0;0.0;55.0;A;13/12/2023 01:12
338302017;BLUE_CRUSH;IMO0000000;<Unknown>;37.0;;6.0;2.0;;;B;01/12/2023 14:06
338302029;REMEMBERED;IMO0000000;<Unknown>;37.0;;11.0;4.0;;;B;01/12/2023 00:39
338302153;SATORI;IMO0000000;<Unknown>;36.0;;13.0;4.0;;;B;01/12/2023 00:00
338302166;VALHALLA;IMO0000000;<Unknown>;37.0;;17.0;5.0;;;B;05/12/2023 01:31
338302175;MUSTARD SEED;IMO0000000;<Unknown>;37.0;;7.0;2.0;;;B;17/12/2023 14:42
338302189;DOG HOUSE;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;01/12/2023 00:00
338302208;LOOSE CANNON;IMO0000000;<Unknown>;37.0;;12.0;4.0;;;B;01/12/2023 03:42
338302249;VALHOWELL;IMO0000000;<Unknown>;36.0;;16.0;2.0;;;B;01/12/2023 00:00
338302251;SPINNAKER;<Unknown>;<Unknown>;36.0;;;;;;B;26/12/2023 20:05
338302255;REEL'N & DEAL'N;IMO0000000;<Unknown>;37.0;;9.0;6.0;;;B;11/12/2023 18:05
338302266;ERATO;IMO0000000;<Unknown>;36.0;;12.0;3.0;;;B;01/12/2023 00:05
338302284;CELERITY II;IMO0000000;<Unknown>;36.0;;11.0;3.0;;;B;23/12/2023 13:46
338302325;STEDFAST;IMO0000000;<Unknown>;37.0;;13.0;4.0;;;B;01/12/2023 00:00
338302402;PASSAGE;IMO0000000;NONE;36.0;;9.0;2.0;;;B;01/12/2023 00:05
338302433;T/T APRICITY 34FT;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 16:57
338302456;MISS RYANN;IMO0000000;<Unknown>;37.0;;14.0;5.0;;;B;02/12/2023 09:37
338302487;MERIWETHER;IMO0000000;<Unknown>;36.0;;12.0;7.0;;;B;09/12/2023 20:32
338302491;UNCLE WIGGILY;IMO0000000;<Unknown>;37.0;;13.0;5.0;;;B;08/12/2023 21:21
338302496;DOC'S HOLIDAY;<Unknown>;<Unknown>;36.0;;;;;;B;01/12/2023 00:01
338302514;<Unknown>;<Unknown>;<Unknown>;;;;;;;B;05/12/2023 05:28
338302546;KATRINA;IMO0000000;<Unknown>;36.0;;10.0;3.0;;;B;09/12/2023 20:18
338302588;CARRIN G;IMO0000000;<Unknown>;37.0;;0.0;0.0;;;B;01/12/2023 00:00
338302589;VALHALLA;IMO0000000;<Unknown>;37.0;;14.0;4.0;;;B;01/12/2023 00:00
338302617;EXPLORER;<Unknown>;<Unknown>;37.0;;;;;;B;12/12/2023 13:14
338302664;REEL DREAM;IMO0000000;<Unknown>;30.0;;12.0;4.0;;;B;01/12/2023 14:54
338302683;CHASIN' TAILS;IMO0000000;<Unknown>;37.0;;7.0;3.0;;;B;01/12/2023 00:03
338302698;SEA RAY 40DA;IMO0000000;<Unknown>;37.0;;12.0;5.0;;;B;01/12/2023 00:05
338302717;JANANI;IMO0000000;<Unknown>;37.0;;10.0;3.0;;;B;01/12/2023 00:02
338302744;MICKEY FINN;IMO0000000;<Unknown>;36.0;;15.0;3.0;;;B;02/12/2023 15:08
338302783;WILLIAM BREWSTER;<Unknown>;WD64584;52.0;4.0;21.0;6.0;0.0;52.0;A;01/12/2023 13:04
338302821;V-1;IMO0000000;<Unknown>;36.0;;0.0;0.0;;;B;01/12/2023 00:14
338302822;B N ME;IMO0000000;BNME;37.0;;16.0;5.0;;;B;03/12/2023 23:00
338302941;LITE LADY;<Unknown>;<Unknown>;37.0;;;;;;B;02/12/2023 15:34
338302951;PINTO;IMO0000000;<Unknown>;37.0;;6.0;3.0;;;B;05/12/2023 19:24
338303055;SEAS LIFE;<Unknown>;<Unknown>;37.0;;;;;;B;01/12/2023 00:08
